Cas;Skutecna_Spotreba_kWh;Skutecny_AC_Vystup_kWh;Celkovy_Vykon_Panelu_W;Cista_Vyroba_Panelu_kWh;Aktualni_AC_Vystup_W;Vykon_Baterie_W;Baterie_SOC_%;Cena_EUR/MWh;Predpoved_FS_kWh;Doporucena_Akce;AC_vyroba_Dnes_kWh;Spotreba_Celkem_kWh;Akce_PuLP;Duvod_PuLP;Import_5min_kWh;Export_5min_kWh;Aktualni_import/export_W;Denni_Import_kWh;Denni_Export_kWh;Export_Celkem_kWh;Odhad_Spotreba_Modelu_kW;Simulovane_SOC_%
2026-04-01 02:20:00;0.01;;;;;;;;;;;10600.7;;;;;;;;;;
2026-04-01 02:25:00;0.03;;;;;;;;;;;10600.73;;;;;;;;;;
2026-04-01 02:30:00;0.02;;;;;;;;;;;10600.75;;;;;;;;;;
2026-04-01 02:35:00;0.01;;;;;;;;;;;10600.76;;;;;;;;;;
2026-04-01 02:40:00;0.03;;;;;;;;;;;10600.79;;;;;;;;;;
2026-04-01 02:45:00;0.02;;;;;;;;;;;10600.81;;;;;;;;;;
2026-04-01 02:50:00;0.01;;;;;;;;;;;10600.82;;;;;;;;;;
2026-04-01 02:55:00;0.01;;;;;;;;;;;10600.83;;;;;;;;;;
2026-04-01 03:00:00;0.01;;;;;;;;;;;10600.84;;;;;;;;;;
2026-04-01 03:05:00;0.01;;;;;;;;;;;10600.85;;;;;;;;;;
2026-04-01 03:10:00;0.01;;;;;;;;;;;10600.86;;;;;;;;;;
2026-04-01 03:15:00;0.02;;;;;;;;;;;10600.88;;;;;;;;;;
2026-04-01 03:20:00;0.01;;;;;;;;;;;10600.89;;;;;;;;;;
2026-04-01 03:25:00;0.02;;;;;;;;;;;10600.91;;;;;;;;;;
2026-04-01 03:30:00;0.03;;;;;;;;;;;10600.94;;;;;;;;;;
2026-04-01 03:35:00;0.01;;;;;;;;;;;10600.95;;;;;;;;;;
2026-04-01 03:40:00;0.01;;;;;;;;;;;10600.96;;;;;;;;;;
2026-04-01 03:45:00;0.01;;;;;;;;;;;10600.97;;;;;;;;;;
2026-04-01 03:50:00;0.01;;;;;;;;;;;10600.98;;;;;;;;;;
2026-04-01 03:55:00;0.01;;;;;;;;;;;10600.99;;;;;;;;;;
2026-04-01 04:00:00;0.01;;;;;;;;;;;10601.0;;;;;;;;;;
2026-04-01 04:05:00;0.01;;;;;;;;;;;10601.01;;;;;;;;;;
2026-04-01 04:10:00;0.02;;;;;;;;;;;10601.03;;;;;;;;;;
2026-04-01 04:15:00;0.01;;;;;;;;;;;10601.04;;;;;;;;;;
2026-04-01 04:20:00;0.03;;;;;;;;;;;10601.07;;;;;;;;;;
2026-04-01 04:25:00;0.02;;;;;;;;;;;10601.09;;;;;;;;;;
2026-04-01 04:30:00;0.01;;;;;;;;;;;10601.1;;;;;;;;;;
2026-04-01 04:35:00;0.01;;;;;;;;;;;10601.11;;;;;;;;;;
2026-04-01 04:40:00;0.01;;;;;;;;;;;10601.12;;;;;;;;;;
2026-04-01 04:45:00;0.01;;;;;;;;;;;10601.13;;;;;;;;;;
2026-04-01 04:50:00;0.01;;;;;;;;;;;10601.14;;;;;;;;;;
2026-04-01 04:55:00;0.02;;;;;;;;;;;10601.16;;;;;;;;;;
2026-04-01 05:00:00;0.02;;;;;;;;;;;10601.18;;;;;;;;;;
2026-04-01 05:05:00;0.02;;;;;;;;;;;10601.2;;;;;;;;;;
2026-04-01 05:10:00;0.15;;;;;;;;;;;10601.35;;;;;;;;;;
2026-04-01 05:15:00;0.3;;;;;;;;;;;10601.65;;;;;;;;;;
2026-04-01 05:20:00;0.02;;;;;;;;;;;10601.67;;;;;;;;;;
2026-04-01 05:25:00;0.01;;;;;;;;;;;10601.68;;;;;;;;;;
2026-04-01 05:30:00;0.01;;;;;;;;;;;10601.69;;;;;;;;;;
2026-04-01 05:35:00;0.02;;;;;;;;;;;10601.71;;;;;;;;;;
2026-04-01 05:40:00;0.01;;;;;;;;;;;10601.72;;;;;;;;;;
2026-04-01 05:45:00;0.03;;;;;;;;;;;10601.75;;;;;;;;;;
2026-04-01 05:50:00;0.02;;;;;;;;;;;10601.77;;;;;;;;;;
2026-04-01 05:55:00;0.01;;;;;;;;;;;10601.78;;;;;;;;;;
2026-04-01 06:00:00;0.01;;;;;;;;;;;10601.79;;;;;;;;;;
2026-04-01 06:05:00;0.02;;;;;;;;;;;10601.81;;;;;;;;;;
2026-04-01 06:10:00;0.02;;;;;;;;;;;10601.83;;;;;;;;;;
2026-04-01 06:15:00;0.01;;;;;;;;;;;10601.84;;;;;;;;;;
2026-04-01 06:20:00;0.02;;;;;;;;;;;10601.86;;;;;;;;;;
2026-04-01 06:25:00;0.01;;;;;;;;;;;10601.87;;;;;;;;;;
2026-04-01 06:30:00;0.02;;;;;;;;;;;10601.89;;;;;;;;;;
2026-04-01 06:35:00;0.01;;;;;;;;;;;10601.9;;;;;;;;;;
2026-04-01 06:40:00;0.01;;;;;;;;;;;10601.91;;;;;;;;;;
2026-04-01 06:45:00;0.01;;;;;;;;;;;10601.92;;;;;;;;;;
2026-04-01 06:50:00;0.0;;;;;;;;;;;10601.92;;;;;;;;;;
2026-04-01 06:55:00;0.0;;;;;;;;;;;10601.92;;;;;;;;;;
2026-04-01 07:00:00;0.0;;;;;;;;;;;10601.92;;;;;;;;;;
2026-04-01 07:05:00;0.0;;;;;;;;;;;10601.92;;;;;;;;;;
2026-04-01 07:10:00;0.0;;;;;;;;;;;10601.92;;;;;;;;;;
2026-04-01 07:15:00;0.01;;;;;;;;;;;10601.93;;;;;;;;;;
2026-04-01 07:20:00;0.0;;;;;;;;;;;10601.93;;;;;;;;;;
2026-04-01 07:25:00;0.04;;;;;;;;;;;10601.97;;;;;;;;;;
2026-04-01 07:30:00;0.02;;;;;;;;;;;10601.99;;;;;;;;;;
2026-04-01 07:35:00;0.02;;;;;;;;;;;10602.01;;;;;;;;;;
2026-04-01 07:40:00;0.01;;;;;;;;;;;10602.02;;;;;;;;;;
2026-04-01 07:45:00;0.0;;;;;;;;;;;10602.02;;;;;;;;;;
2026-04-01 07:50:00;0.0;;;;;;;;;;;10602.02;;;;;;;;;;
2026-04-01 07:55:00;0.01;;;;;;;;;;;10602.03;;;;;;;;;;
2026-04-01 08:00:00;0.0;;;;;;;;;;;10602.03;;;;;;;;;;
2026-04-01 08:05:00;0.0;;;;;;;;;;;10602.03;;;;;;;;;;
2026-04-01 08:10:00;0.0;;;;;;;;;;;10602.03;;;;;;;;;;
2026-04-01 08:15:00;0.0;;;;;;;;;;;10602.03;;;;;;;;;;
2026-04-01 08:20:00;0.0;;;;;;;;;;;10602.03;;;;;;;;;;
2026-04-01 08:25:00;0.01;;;;;;;;;;;10602.04;;;;;;;;;;
2026-04-01 08:30:00;0.0;;;;;;;;;;;10602.04;;;;;;;;;;
2026-04-01 08:35:00;0.0;;;;;;;;;;;10602.04;;;;;;;;;;
2026-04-01 08:40:00;0.0;;;;;;;;;;;10602.04;;;;;;;;;;
2026-04-01 08:45:00;0.0;;;;;;;;;;;10602.04;;;;;;;;;;
2026-04-01 08:50:00;0.01;;;;;;;;;;;10602.05;;;;;;;;;;
2026-04-01 08:55:00;0.0;;;;;;;;;;;10602.05;;;;;;;;;;
2026-04-01 09:00:00;0.0;;;;;;;;;;;10602.05;;;;;;;;;;
2026-04-01 09:05:00;0.0;;;;;;;;;;;10602.05;;;;;;;;;;
2026-04-01 09:10:00;0.01;;;;;;;;;;;10602.06;;;;;;;;;;
2026-04-01 09:15:00;0.0;;;;;;;;;;;10602.06;;;;;;;;;;
2026-04-01 09:20:00;0.0;;;;;;;;;;;10602.06;;;;;;;;;;
2026-04-01 09:25:00;0.01;;;;;;;;;;;10602.07;;;;;;;;;;
2026-04-01 09:30:00;0.0;;;;;;;;;;;10602.07;;;;;;;;;;
2026-04-01 09:35:00;0.0;;;;;;;;;;;10602.07;;;;;;;;;;
2026-04-01 09:40:00;0.01;;;;;;;;;;;10602.08;;;;;;;;;;
2026-04-01 09:45:00;0.0;;;;;;;;;;;10602.08;;;;;;;;;;
2026-04-01 09:50:00;0.01;;;;;;;;;;;10602.09;;;;;;;;;;
2026-04-01 09:55:00;0.0;;;;;;;;;;;10602.09;;;;;;;;;;
2026-04-01 10:00:00;0.01;;;;;;;;;;;10602.1;;;;;;;;;;
2026-04-01 10:05:00;0.0;;;;;;;;;;;10602.1;;;;;;;;;;
2026-04-01 10:10:00;0.01;;;;;;;;;;;10602.11;;;;;;;;;;
2026-04-01 10:15:00;0.0;;;;;;;;;;;10602.11;;;;;;;;;;
2026-04-01 10:20:00;0.0;;;;;;;;;;;10602.11;;;;;;;;;;
2026-04-01 10:25:00;0.0;;;;;;;;;;;10602.11;;;;;;;;;;
2026-04-01 10:30:00;0.01;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 10:35:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 10:40:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 10:45:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 10:50:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 10:55:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 11:00:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 11:05:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 11:10:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 11:15:00;0.0;;;;;;;;;;;10602.12;;;;;;;;;;
2026-04-01 11:20:00;0.01;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 11:25:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 11:30:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 11:35:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 11:40:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 11:45:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 11:50:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 11:55:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:00:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:05:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:10:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:15:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:20:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:25:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:30:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:35:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:40:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:45:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:50:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 12:55:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:00:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:05:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:10:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:15:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:20:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:25:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:30:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:35:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:40:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:45:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:50:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 13:55:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:00:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:05:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:10:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:15:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:20:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:25:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:30:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:35:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:40:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:45:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:50:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 14:55:00;0.0;;;;;;;;;;;10602.13;;;;;;;;;;
2026-04-01 15:00:00;0.01;;;;;;;;;;;10602.14;;;;;;;;;;
2026-04-01 15:05:00;0.0;;;;;;;;;;;10602.14;;;;;;;;;;
2026-04-01 15:10:00;0.0;;;;;;;;;;;10602.14;;;;;;;;;;
2026-04-01 15:15:00;0.0;;;;;;;;;;;10602.14;;;;;;;;;;
2026-04-01 15:20:00;0.0;;;;;;;;;;;10602.14;;;;;;;;;;
2026-04-01 15:25:00;0.0;;;;;;;;;;;10602.14;;;;;;;;;;
2026-04-01 15:30:00;0.0;;;;;;;;;;;10602.14;;;;;;;;;;
2026-04-01 15:35:00;0.01;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 15:40:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 15:45:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 15:50:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 15:55:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:00:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:05:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:10:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:15:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:20:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:25:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:30:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:35:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:40:00;0.0;;;;;;;;;;;10602.15;;;;;;;;;;
2026-04-01 16:45:00;0.01;;;;;;;;;;;10602.16;;;;;;;;;;
2026-04-01 16:50:00;0.0;;;;;;;;;;;10602.16;;;;;;;;;;
2026-04-01 16:55:00;0.01;;;;;;;;;;;10602.17;;;;;;;;;;
2026-04-01 17:00:00;0.01;;;;;;;;;;;10602.18;;;;;;;;;;
2026-04-01 17:05:00;0.0;;;;;;;;;;;10602.18;;;;;;;;;;
2026-04-01 17:10:00;0.0;;;;;;;;;;;10602.18;;;;;;;;;;
2026-04-01 17:15:00;0.01;;;;;;;;;;;10602.19;;;;;;;;;;
2026-04-01 17:20:00;0.0;;;;;;;;;;;10602.19;;;;;;;;;;
2026-04-01 17:25:00;0.01;;;;;;;;;;;10602.2;;;;;;;;;;
2026-04-01 17:30:00;0.0;;;;;;;;;;;10602.2;;;;;;;;;;
2026-04-01 17:35:00;0.01;;;;;;;;;;;10602.21;;;;;;;;;;
2026-04-01 17:40:00;0.0;;;;;;;;;;;10602.21;;;;;;;;;;
2026-04-01 17:45:00;0.01;;;;;;;;;;;10602.22;;;;;;;;;;
2026-04-01 17:50:00;0.01;;;;;;;;;;;10602.23;;;;;;;;;;
2026-04-01 17:55:00;0.0;;;;;;;;;;;10602.23;;;;;;;;;;
2026-04-01 18:01:00;0.01;;;;;;;;;;;10602.24;;;;;;;;;;
2026-04-01 18:05:00;0.0;;;;;;;;;;;10602.24;;;;;;;;;;
2026-04-01 18:10:00;0.0;;;;;;;;;;;10602.24;;;;;;;;;;
2026-04-01 18:15:00;0.0;;;;;;;;;;;10602.24;;;;;;;;;;
2026-04-01 18:20:00;0.0;;;;;;;;;;;10602.24;;;;;;;;;;
2026-04-01 18:25:00;0.01;;;;;;;;;;;10602.25;;;;;;;;;;
2026-04-01 18:30:00;0.0;;;;;;;;;;;10602.25;;;;;;;;;;
2026-04-01 18:35:00;0.0;;;;;;;;;;;10602.25;;;;;;;;;;
2026-04-01 18:40:00;0.0;;;;;;;;;;;10602.25;;;;;;;;;;
2026-04-01 18:45:00;0.01;;;;;;;;;;;10602.26;;;;;;;;;;
2026-04-01 18:50:00;0.0;;;;;;;;;;;10602.26;;;;;;;;;;
2026-04-01 18:55:00;0.0;;;;;;;;;;;10602.26;;;;;;;;;;
2026-04-01 19:00:00;0.01;;;;;;;;;;;10602.27;;;;;;;;;;
2026-04-01 19:05:00;0.0;;;;;;;;;;;10602.27;;;;;;;;;;
2026-04-01 19:10:00;0.01;;;;;;;;;;;10602.28;;;;;;;;;;
2026-04-01 19:15:00;0.0;;;;;;;;;;;10602.28;;;;;;;;;;
2026-04-01 19:20:00;0.0;;;;;;;;;;;10602.28;;;;;;;;;;
2026-04-01 19:25:00;0.01;;;;;;;;;;;10602.29;;;;;;;;;;
2026-04-01 19:30:00;0.0;;;;;;;;;;;10602.29;;;;;;;;;;
2026-04-01 19:35:00;0.01;;;;;;;;;;;10602.3;;;;;;;;;;
2026-04-01 19:40:00;0.0;;;;;;;;;;;10602.3;;;;;;;;;;
2026-04-01 19:45:00;0.0;;;;;;;;;;;10602.3;;;;;;;;;;
2026-04-01 19:50:00;0.0;;;;;;;;;;;10602.3;;;;;;;;;;
2026-04-01 19:55:00;0.01;;;;;;;;;;;10602.31;;;;;;;;;;
2026-04-01 20:00:00;0.0;;;;;;;;;;;10602.31;;;;;;;;;;
2026-04-01 20:05:00;0.01;;;;;;;;;;;10602.32;;;;;;;;;;
2026-04-01 20:10:00;0.0;;;;;;;;;;;10602.32;;;;;;;;;;
2026-04-01 20:15:00;0.0;;;;;;;;;;;10602.32;;;;;;;;;;
2026-04-01 20:20:00;0.0;;;;;;;;;;;10602.32;;;;;;;;;;
2026-04-01 20:25:00;0.0;;;;;;;;;;;10602.32;;;;;;;;;;
2026-04-01 20:30:00;0.0;;;;;;;;;;;10602.32;;;;;;;;;;
2026-04-01 20:35:00;0.01;;;;;;;;;;;10602.33;;;;;;;;;;
2026-04-01 20:40:00;0.0;;;;;;;;;;;10602.33;;;;;;;;;;
2026-04-01 20:45:00;0.0;;;;;;;;;;;10602.33;;;;;;;;;;
2026-04-01 20:50:00;0.0;;;;;;;;;;;10602.33;;;;;;;;;;
2026-04-01 20:55:00;0.0;;;;;;;;;;;10602.33;;;;;;;;;;
2026-04-01 21:00:00;0.01;;;;;;;;;;;10602.34;;;;;;;;;;
2026-04-01 21:05:00;0.0;;;;;;;;;;;10602.34;;;;;;;;;;
2026-04-01 21:10:00;0.0;;;;;;;;;;;10602.34;;;;;;;;;;
2026-04-01 21:15:00;0.0;;;;;;;;;;;10602.34;;;;;;;;;;
2026-04-01 21:20:00;0.0;;;;;;;;;;;10602.34;;;;;;;;;;
2026-04-01 21:25:00;0.01;;;;;;;;;;;10602.35;;;;;;;;;;
2026-04-01 21:30:00;0.0;;;;;;;;;;;10602.35;;;;;;;;;;
2026-04-01 21:35:00;0.0;;;;;;;;;;;10602.35;;;;;;;;;;
2026-04-01 21:40:00;0.0;;;;;;;;;;;10602.35;;;;;;;;;;
2026-04-01 21:45:00;0.0;;;;;;;;;;;10602.35;;;;;;;;;;
2026-04-01 21:50:00;0.01;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 21:55:00;0.0;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 22:00:00;0.0;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 22:05:00;0.0;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 22:10:00;0.0;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 22:15:00;0.0;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 22:20:00;0.0;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 22:25:00;0.0;;;;;;;;;;;10602.36;;;;;;;;;;
2026-04-01 22:30:00;0.01;;;;;;;;;;;10602.37;;;;;;;;;;
2026-04-01 22:35:00;0.0;;;;;;;;;;;10602.37;;;;;;;;;;
2026-04-01 22:40:00;0.0;;;;;;;;;;;10602.37;;;;;;;;;;
2026-04-01 22:45:00;0.0;;;;;;;;;;;10602.37;;;;;;;;;;
2026-04-01 22:50:00;0.0;;;;;;;;;;;10602.37;;;;;;;;;;
2026-04-01 22:55:00;0.0;;;;;;;;;;;10602.37;;;;;;;;;;
2026-04-01 23:00:00;0.0;;;;;;;;;;;10602.37;;;;;;;;;;
2026-04-01 23:05:00;0.01;;;;;;;;;;;10602.38;;;;;;;;;;
2026-04-01 23:10:00;0.0;;;;;;;;;;;10602.38;;;;;;;;;;
2026-04-01 23:15:00;0.01;;;;;;;;;;;10602.39;;;;;;;;;;
2026-04-01 23:20:00;0.01;;;;;;;;;;;10602.4;;;;;;;;;;
2026-04-01 23:25:00;0.01;;;;;;;;;;;10602.41;;;;;;;;;;
2026-04-01 23:30:00;0.01;;;;;;;;;;;10602.42;;;;;;;;;;
2026-04-01 23:35:00;0.0;;;;;;;;;;;10602.42;;;;;;;;;;
2026-04-01 23:40:00;0.0;;;;;;;;;;;10602.42;;;;;;;;;;
2026-04-01 23:45:00;0.0;;;;;;;;;;;10602.42;;;;;;;;;;
2026-04-01 23:50:00;0.0;;;;;;;;;;;10602.42;;;;;;;;;;
2026-04-01 23:55:00;0.01;;;;;;;;;;;10602.43;;;;;;;;;;
2026-04-02 00:00:00;0.0;;;;;;;;;;;10602.43;;;;;;;;;;
2026-04-02 00:05:00;0.01;;;;;;;;;;;10602.44;;;;;;;;;;
2026-04-02 00:10:00;0.0;;;;;;;;;;;10602.44;;;;;;;;;;
2026-04-02 00:15:00;0.0;;;;;;;;;;;10602.44;;;;;;;;;;
2026-04-02 00:20:00;0.0;;;;;;;;;;;10602.44;;;;;;;;;;
2026-04-02 00:25:00;0.0;;;;;;;;;;;10602.44;;;;;;;;;;
2026-04-02 00:30:00;0.0;;;;;;;;;;;10602.44;;;;;;;;;;
2026-04-02 00:35:00;0.0;;;;;;;;;;;10602.44;;;;;;;;;;
2026-04-02 00:40:00;0.01;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 00:45:00;0.0;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 00:50:00;0.0;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 00:55:00;0.0;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 01:00:00;0.0;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 01:05:00;0.0;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 01:10:00;0.0;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 01:15:00;0.0;;;;;;;;;;;10602.45;;;;;;;;;;
2026-04-02 01:20:00;0.01;;;;;;;;;;;10602.46;;;;;;;;;;
2026-04-02 01:25:00;0.0;;;;;;;;;;;10602.46;;;;;;;;;;
2026-04-02 01:30:00;0.0;;;;;;;;;;;10602.46;;;;;;;;;;
2026-04-02 01:35:00;0.0;;;;;;;;;;;10602.46;;;;;;;;;;
2026-04-02 01:40:00;0.0;;;;;;;;;;;10602.46;;;;;;;;;;
2026-04-02 01:45:00;0.01;;;;;;;;;;;10602.47;;;;;;;;;;
2026-04-02 01:50:00;0.0;;;;;;;;;;;10602.47;;;;;;;;;;
2026-04-02 01:55:00;0.01;;;;;;;;;;;10602.48;;;;;;;;;;
2026-04-02 02:00:00;0.0;;;;;;;;;;;10602.48;;;;;;;;;;
2026-04-02 02:05:00;0.0;;;;;;;;;;;10602.48;;;;;;;;;;
2026-04-02 02:10:00;0.01;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:15:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:20:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:25:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:30:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:35:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:40:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:45:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:50:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 02:55:00;0.0;;;;;;;;;;;10602.49;;;;;;;;;;
2026-04-02 03:00:00;0.01;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:05:00;0.0;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:10:00;0.0;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:15:00;0.0;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:20:00;0.0;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:25:00;0.0;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:30:00;0.0;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:35:00;0.0;;;;;;;;;;;10602.5;;;;;;;;;;
2026-04-02 03:40:00;0.01;;;;;;;;;;;10602.51;;;;;;;;;;
2026-04-02 03:45:00;0.0;;;;;;;;;;;10602.51;;;;;;;;;;
2026-04-02 03:50:00;0.0;;;;;;;;;;;10602.51;;;;;;;;;;
2026-04-02 03:55:00;0.01;;;;;;;;;;;10602.52;;;;;;;;;;
2026-04-02 04:00:00;0.02;;;;;;;;;;;10602.54;;;;;;;;;;
2026-04-02 04:05:00;0.02;;;;;;;;;;;10602.56;;;;;;;;;;
2026-04-02 04:10:00;0.02;;;;;;;;;;;10602.58;;;;;;;;;;
2026-04-02 04:15:00;0.01;;;;;;;;;;;10602.59;;;;;;;;;;
2026-04-02 04:20:00;0.01;;;;;;;;;;;10602.6;;;;;;;;;;
2026-04-02 04:25:00;0.01;;;;;;;;;;;10602.61;;;;;;;;;;
2026-04-02 04:30:00;0.01;;;;;;;;;;;10602.62;;;;;;;;;;
2026-04-02 04:35:00;0.0;;;;;;;;;;;10602.62;;;;;;;;;;
2026-04-02 04:40:00;0.02;;;;;;;;;;;10602.64;;;;;;;;;;
2026-04-02 04:45:00;0.02;;;;;;;;;;;10602.66;;;;;;;;;;
2026-04-02 04:50:00;0.02;;;;;;;;;;;10602.68;;;;;;;;;;
2026-04-02 04:55:00;0.01;;;;;;;;;;;10602.69;;;;;;;;;;
2026-04-02 05:00:00;0.01;;;;;;;;;;;10602.7;;;;;;;;;;
2026-04-02 05:05:00;0.02;;;;;;;;;;;10602.72;;;;;;;;;;
2026-04-02 05:10:00;0.02;;;;;;;;;;;10602.74;;;;;;;;;;
2026-04-02 05:15:00;0.02;;;;;;;;;;;10602.76;;;;;;;;;;
2026-04-02 05:20:00;0.02;;;;;;;;;;;10602.78;;;;;;;;;;
2026-04-02 05:25:00;0.03;;;;;;;;;;;10602.81;;;;;;;;;;
